status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.source,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.subsection_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.print_section,response.docs.print_page,response.meta.hits,response.meta.offset,response.meta.time
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The televised and live-streamed rite afforded Britons a chance to witness a seeming slight easing in the strained relations between Princes William and Harry.,https://www.nytimes.com/2021/04/17/world/europe/funeral-prince-philip-uk.html,The televised and live-streamed rite afforded Britons a chance to witness a seeming slight easing in the strained relations between Princes William and Harry.,"LONDON — His coffin borne on a military green Land Rover that he had helped design, Prince Philip was laid to rest on Saturday at Windsor Castle in an austere, meticulously choreographed funeral that captured his steely role in Britain’s royal family and offered a solemn glimpse of its uncertain future.",The New York Times,2021-04-17T15:56:41+0000,article,Foreign,World,Europe,News,nyt://article/30734c62-8629-5b85-a7a5-7764910fa3c9,1464,nyt://article/30734c62-8629-5b85-a7a5-7764910fa3c9,A,12,1546,30,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"A decade is an eternity in internet years. But people still haven’t forgotten the British politician’s errant tweet, and he’s still playing along.",https://www.nytimes.com/2021/04/28/world/europe/ed-balls-day.html,"A decade is an eternity in internet years. But people still haven’t forgotten the British politician’s errant tweet, and he’s still playing along.","LONDON — Ten years ago on Wednesday, a politician who was a significant figure in British politics but hardly an international star followed an aide’s suggestion: He loaded the Twitter app on his BlackBerry and searched for his own name to see what people were saying about him.",The New York Times,2021-04-28T06:00:08+0000,article,Express,World,Europe,News,nyt://article/35e27811-a7be-5caf-9f2c-c20559de4f5a,939,nyt://article/35e27811-a7be-5caf-9f2c-c20559de4f5a,NA,NA,1546,30,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Amid coronavirus restrictions, Britain has had to adjust how it grieves over the past year. And with current rules allowing for just 30 people at funerals, the royal family scaled back plans for the service for Prince Philip.",https://www.nytimes.com/2021/04/17/world/europe/who-attended-prince-philip-funeral.html,,"Amid coronavirus restrictions, Britain has had to adjust how it grieves over the past year. And with current rules allowing for just 30 people at funerals, the royal family scaled back plans for the service for Prince Philip.",The New York Times,2021-04-17T09:58:41+0000,article,Foreign,World,Europe,News,nyt://article/36337fe8-b2f1-5cd3-9501-2ed038c675c7,439,nyt://article/36337fe8-b2f1-5cd3-9501-2ed038c675c7,NA,NA,1546,30,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Ms. Youn is the first Asian woman to win the best supporting actress Oscar since 1957. But it’s her life story — as well as her characters — that made her award resonate among Koreans.,https://www.nytimes.com/2021/04/26/world/asia/south-korea-oscar-minari.html,Ms. Youn is the first Asian woman to win the best supporting actress Oscar since 1957. But it’s her life story — as well as her characters — that made her award resonate among Koreans.,"SEOUL — “Minari,” the critically acclaimed movie about a hard-luck family of Korean immigrants in the United States, was not exactly a commercial blockbuster in South Korea: Fewer than a million people watched it in 54 days of screening across the country.",The New York Times,2021-04-26T11:14:09+0000,article,Foreign,World,Asia Pacific,News,nyt://article/3877a0bc-b1ca-5de5-b352-f6484f8c5c2f,1079,nyt://article/3877a0bc-b1ca-5de5-b352-f6484f8c5c2f,A,12,1546,40,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"As online attacks against Chinese feminists intensify, popular social media companies are responding by removing the women — not the abusers — from their platforms.",https://www.nytimes.com/2021/04/24/world/asia/china-feminism-weibo.html,"As online attacks against Chinese feminists intensify, popular social media companies are responding by removing the women — not the abusers — from their platforms.","The feminists’ social media accounts had been slowly disappearing in China for days. And when that wasn’t enough for their angry critics, a powerful voice on the internet stepped in to help.",The New York Times,2021-04-24T14:20:27+0000,article,Foreign,World,Asia Pacific,News,nyt://article/3ac4b0fe-e547-58c8-9f38-ec2013d536ba,1203,nyt://article/3ac4b0fe-e547-58c8-9f38-ec2013d536ba,A,14,1546,40,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"A highly purified form of uranium is needed to make an atomic bomb, but the main point of Tehran’s action may be to give it leverage in nuclear talks.",https://www.nytimes.com/2021/04/16/world/middleeast/iran-nuclear-talks-uranium-explainer.html,"A highly purified form of uranium is needed to make an atomic bomb, but the main point of Tehran’s action may be to give it leverage in nuclear talks.",Iran has started enriching its uranium supply to 60 percent purity — the closest the country has ever come to the level needed for a weapon — in response to the sabotage of an Iranian nuclear site last weekend linked to Israel.,The New York Times,2021-04-16T13:51:07+0000,article,Foreign,World,Middle East,News,nyt://article/3b065a15-e765-5cac-b725-abdf8c6745d6,902,nyt://article/3b065a15-e765-5cac-b725-abdf8c6745d6,A,9,1546,40,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The country’s domestic intelligence agency says it will create a new department to deal with extremism among conspiracy theorists.,https://www.nytimes.com/2021/04/28/world/europe/germany-coronavirus-deniers-surveillance.html,The country’s domestic intelligence agency says it will create a new department to deal with extremism among conspiracy theorists.,BERLIN — Germany’s domestic intelligence service said on Wednesday that it would surveil members of the increasingly aggressive coronavirus denier movement because they posed a risk of undermining the state.,The New York Times,2021-04-28T20:44:28+0000,article,Foreign,World,Europe,News,nyt://article/3b50d9f9-7ee6-5e34-b037-4c37e52adc1d,648,nyt://article/3b50d9f9-7ee6-5e34-b037-4c37e52adc1d,A,8,1546,40,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"A United Nations panel is demanding that Dubai produce “evidence of life” for Sheikha Latifa, two months after the princess said in dramatic video footage that she was being held prisoner.",https://www.nytimes.com/2021/04/20/world/middleeast/dubai-princess-alive.html,"A United Nations panel is demanding that Dubai produce “evidence of life” for Sheikha Latifa, two months after the princess said in dramatic video footage that she was being held prisoner.","GENEVA — United Nations human rights experts expressed alarm on Tuesday that Dubai’s government has not responded to repeated requests for proof that Sheikha Latifa bint Mohammed al-Maktoum, a daughter of Dubai’s billionaire ruler, is alive and well.",The New York Times,2021-04-20T19:30:23+0000,article,Foreign,World,Middle East,News,nyt://article/3d0cdf80-d3e4-5b3c-b41e-90ec6b0ebe1d,542,nyt://article/3d0cdf80-d3e4-5b3c-b41e-90ec6b0ebe1d,NA,NA,1546,40,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The unit has also been implicated in the 2018 nerve agent attack in Salisbury, England, on Sergei Skripal, a former Russian spy, and his daughter.",https://www.nytimes.com/2021/04/17/world/europe/czech-republic-skirpal-russia-gru.html,"The unit has also been implicated in the 2018 nerve agent attack in Salisbury, England, on Sergei Skripal, a former Russian spy, and his daughter.","The Czech Republic on Saturday blamed a series of mysterious 2014 explosions at Czech ammunition depots on an elite unit of Russia’s military intelligence service — a group that Britain has linked to a 2018 attack with a nerve agent on a former Russian spy in Salisbury, England.",The New York Times,2021-04-18T00:31:32+0000,article,Foreign,World,Europe,News,nyt://article/3d0f9fe3-617a-5b52-a97b-61811454b2f2,684,nyt://article/3d0f9fe3-617a-5b52-a97b-61811454b2f2,NA,NA,1546,40,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"An estimated 100,000 people had gathered on Mount Meron to celebrate a religious holiday. Prime Minister Benjamin Netanyahu called it a “terrible disaster.”",https://www.nytimes.com/2021/04/29/world/middleeast/israel-mount-meron-stampede.html,"An estimated 100,000 people had gathered on Mount Meron to celebrate a religious holiday. Prime Minister Benjamin Netanyahu called it a “terrible disaster.”",JERUSALEM — A stampede early Friday at a mountainside religious celebration in Israel that drew tens of thousands of ultra-Orthodox Jews left at least 45 people dead and scores more injured.,The New York Times,2021-04-30T00:09:37+0000,article,Foreign,World,Middle East,News,nyt://article/3ef37c59-8926-555b-a0e2-202671d919ff,1064,nyt://article/3ef37c59-8926-555b-a0e2-202671d919ff,A,11,1546,40,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Idriss Déby, who ruled with an iron fist for three decades and had just secured his sixth term in office, was considered by the West a linchpin in the fight against Islamist extremism in central Africa.",https://www.nytimes.com/2021/04/20/world/africa/president-chad-killed.html,"Idriss Déby, who ruled with an iron fist for three decades and had just secured his sixth term in office, was considered by the West a linchpin in the fight against Islamist extremism in central Africa.","NDJAMENA, Chad — Gunshots rang out in the capital of Chad Monday night into early Tuesday morning as supporters of the president, Idriss Déby, fired in the air celebrating the announcement that after three decades of iron-fisted rule, he had just won a sixth term.",The New York Times,2021-04-20T11:31:25+0000,article,Foreign,World,Africa,News,nyt://article/402e783b-137b-5c5c-aff4-41bdfc769351,1439,nyt://article/402e783b-137b-5c5c-aff4-41bdfc769351,A,6,1546,40,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Fighting that broke out over water rights also injured more than 200 people, government officials said.",https://www.nytimes.com/2021/04/30/world/asia/tajik-kyrgyz-deaths-border-clash.html,"Fighting that broke out over water rights also injured more than 200 people, government officials said.","MOSCOW — A border clash this week between Kyrgyzstan and Tajikistan killed more than 40 people, government officials said Friday, significantly raising the death toll for an episode that began as a dispute over irrigation water.",The New York Times,2021-04-30T19:54:04+0000,article,Foreign,World,Asia Pacific,News,nyt://article/41b07ca5-dd78-5b4c-a2e8-a2938b8a6062,435,nyt://article/41b07ca5-dd78-5b4c-a2e8-a2938b8a6062,NA,NA,1546,40,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The head of the European Commission said the bloc would switch policy, under certain conditions, after more than a year of mostly banning nonessential travel.",https://www.nytimes.com/2021/04/25/world/europe/american-travel-to-europe.html,"The head of the European Commission said the bloc would switch policy, under certain conditions, after more than a year of mostly banning nonessential travel.","BRUSSELS — American tourists who have been fully vaccinated against Covid-19 will be able to visit the European Union over the summer, the head of the bloc’s executive body said in an interview with The New York Times on Sunday, more than a year after shutting down nonessential travel from most countries to limit the spread of the coronavirus.",The New York Times,2021-04-25T21:13:49+0000,article,Foreign,World,Europe,News,nyt://article/453bdbbe-bf9d-5c91-ba6e-2d68d43cf491,955,nyt://article/453bdbbe-bf9d-5c91-ba6e-2d68d43cf491,A,6,1546,40,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Overwhelmed by the pandemic, the country that is a leading maker of vaccines is facing its own crisis at home — and that may be a problem for a world in need of vaccine.",https://www.nytimes.com/2021/04/29/world/asia/india-coronavirus-vaccines.html,"Overwhelmed by the pandemic, the country that is a leading maker of vaccines is facing its own crisis at home — and that may be a problem for a world in need of vaccine.","NEW DELHI — India is the world’s leading producer of vaccines, but over the past week it has also been the global leader in Covid-19 deaths, and it is not at all clear that the country can vaccinate itself out of the crisis.",The New York Times,2021-04-29T22:24:54+0000,article,Foreign,World,Asia Pacific,News,nyt://article/49ca0f96-0749-5861-a254-a13ad4347f53,1206,nyt://article/49ca0f96-0749-5861-a254-a13ad4347f53,A,4,1546,50,15
